Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,Categorize Mental Fatigue,Categorize Designation,Categorize Resource Allocation,days_count
1,1,1,0.2,0.1111111111111111,0.58,0.45,2,0,0,5066
1,1,0,0.8,0.6666666666666666,0.8800000000000001,0.7,4,2,2,4947
1,0,0,0.6,0.4444444444444444,0.73,0.67,4,1,1,5059
1,0,0,0.4,0.3333333333333333,0.6900000000000001,0.5,3,1,1,5000
0,1,1,0.4,0.3333333333333333,0.52,0.39,2,1,1,5089
0,0,1,0.4,0.3333333333333333,0.32,0.15,0,1,1,4975
1,1,0,0.4,0.2222222222222222,0.61,0.42,3,1,0,5229
1,1,0,0.4,0.5555555555555556,0.71,0.69,4,1,1,4911
1,1,1,0.4,0.4444444444444444,0.67,0.59,3,1,1,5226
1,1,0,0.0,0.0,0.0,0.0,0,0,0,5129
0,0,1,0.4,0.3333333333333333,0.8400000000000001,0.66,4,1,1,5086
0,1,0,0.6,0.5555555555555556,0.62,0.54,3,1,1,5171
0,0,1,0.2,0.3333333333333333,0.52,0.42,2,0,1,5085
0,1,0,0.4,0.5555555555555556,0.7,0.65,3,1,1,5158
0,0,0,0.4,0.2222222222222222,0.6,0.39,2,1,0,5019
1,0,1,0.2,0.0,0.0,0.0,0,0,0,4923
1,1,1,0.6,0.6666666666666666,0.65,0.61,3,1,2,4898
1,1,0,0.6,0.5555555555555556,0.61,0.49,3,1,1,4981
0,0,0,0.6,0.5555555555555556,0.7,0.59,3,1,1,5153
1,1,1,0.2,0.0,0.2,0.08,0,0,0,4904
0,1,1,0.4,0.4444444444444444,0.5599999999999999,0.53,2,1,1,5175
1,0,1,0.4,0.4444444444444444,0.5700000000000001,0.48,2,1,1,5145
1,0,1,0.2,0.3333333333333333,0.58,0.33,2,0,1,5041
1,1,1,0.4,0.3333333333333333,0.8400000000000001,0.64,4,1,1,5104
1,1,1,0.2,0.1111111111111111,0.43,0.24,1,0,0,4998
1,1,1,0.2,0.2222222222222222,0.32999999999999996,0.27,0,0,0,5049
1,1,1,0.6,0.5555555555555556,0.78,0.64,4,1,1,5004
0,1,0,0.2,0.0,0.22000000000000003,0.11,0,0,0,5208
0,1,1,0.6,0.4444444444444444,0.54,0.4,2,1,1,4923
0,1,1,0.2,0.2222222222222222,0.58,0.38,2,0,0,4950
0,1,0,0.4,0.3333333333333333,0.37,0.32,0,1,1,5224
1,1,0,0.6,0.3333333333333333,0.5,0.31,1,1,1,5160
1,1,1,0.2,0.1111111111111111,0.39,0.19,0,0,0,4941
1,1,1,0.2,0.1111111111111111,0.5599999999999999,0.38,2,0,0,5062
1,1,1,0.4,0.4444444444444444,0.73,0.55,4,1,1,4952
0,0,0,0.8,0.6666666666666666,0.75,0.59,4,2,2,5194
0,1,1,0.6,0.4444444444444444,0.5700000000000001,0.48,2,1,1,4971
0,0,1,0.4,0.3333333333333333,0.58,0.41,2,1,1,4999
1,1,1,0.2,0.1111111111111111,0.5,0.28,1,0,0,5199
0,1,0,0.6,0.4444444444444444,0.67,0.5,3,1,1,5115
1,1,0,0.4,0.3333333333333333,0.6,0.53,2,1,1,5243
0,0,0,1.0,1.0,0.8400000000000001,0.82,4,2,2,5179
0,1,1,0.8,0.7777777777777778,0.76,0.58,4,2,2,4974
0,0,1,0.6,0.6666666666666666,0.71,0.55,4,1,2,5255
0,1,1,0.4,0.2222222222222222,0.5,0.34,1,1,0,5076
1,0,1,0.2,0.2222222222222222,0.65,0.46,3,0,0,4934
0,1,1,0.4,0.2222222222222222,0.49000000000000005,0.4,1,1,0,5126
0,1,1,0.6,0.5555555555555556,0.8400000000000001,0.65,4,1,1,5118
1,1,0,0.6,0.4444444444444444,0.45,0.35,1,1,1,5181
0,1,0,0.6,0.5555555555555556,0.65,0.49,3,1,1,5166
1,1,1,0.0,0.0,0.36,0.16,0,0,0,5163
1,1,1,0.4,0.3333333333333333,0.5,0.45,1,1,1,4948
1,1,1,0.4,0.2222222222222222,0.27,0.12,0,1,0,5133
0,0,1,0.4,0.4444444444444444,0.5700000000000001,0.39,2,1,1,5088
1,0,0,0.4,0.4444444444444444,0.6,0.52,2,1,1,5085
0,1,0,0.2,0.0,0.08,0.07,0,0,0,5239
1,1,1,0.0,0.2222222222222222,0.37,0.3,0,0,0,5186
1,1,0,0.6,0.5555555555555556,0.49000000000000005,0.34,1,1,1,5240
1,0,0,0.6,0.5555555555555556,0.6799999999999999,0.57,3,1,1,4909
0,1,1,0.6,0.5555555555555556,0.64,0.43,3,1,1,4903
1,1,0,0.8,0.5555555555555556,0.8,0.63,4,2,1,5053
0,1,0,1.0,0.7777777777777778,0.9099999999999999,0.81,4,2,2,5211
0,1,1,0.6,0.4444444444444444,0.5,0.4,1,1,1,5243
0,1,1,0.6,0.5555555555555556,0.6599999999999999,0.56,3,1,1,4969
1,0,0,1.0,1.0,0.85,0.84,4,2,2,5022
0,1,1,0.6,0.5555555555555556,0.6599999999999999,0.59,3,1,1,5081
0,1,1,0.8,0.8888888888888888,0.86,0.82,4,2,2,5134
1,1,1,0.2,0.1111111111111111,0.22999999999999998,0.08,0,0,0,5257
1,0,1,0.4,0.3333333333333333,0.49000000000000005,0.34,1,1,1,5184
0,1,0,0.6,0.6666666666666666,0.8,0.68,4,1,2,4941
1,1,0,0.4,0.4444444444444444,0.78,0.69,4,1,1,5222
0,1,1,0.4,0.4444444444444444,0.6,0.52,2,1,1,5075
1,1,0,0.8,0.5555555555555556,0.62,0.54,3,2,1,5256
0,1,0,0.2,0.0,0.16,0.11,0,0,0,4989
0,1,0,0.2,0.2222222222222222,0.39,0.31,0,0,0,4930
1,0,1,0.6,0.4444444444444444,0.5599999999999999,0.46,2,1,1,5033
0,0,0,0.6,0.4444444444444444,0.75,0.53,4,1,1,5006
1,1,0,0.2,0.1111111111111111,0.43,0.36,1,0,0,4945
0,1,0,0.4,0.3333333333333333,0.65,0.64,3,1,1,5111
1,1,0,0.6,0.5555555555555556,0.58,0.55,2,1,1,5193
0,1,1,0.4,0.2222222222222222,0.44000000000000006,0.29,1,1,0,5135
1,1,0,0.0,0.0,0.39,0.16,0,0,0,5222
0,0,1,0.6,0.6666666666666666,0.5900000000000001,0.56,2,1,2,5214
0,1,1,0.6,0.5555555555555556,0.6799999999999999,0.55,3,1,1,5195
1,1,0,0.2,0.3333333333333333,0.67,0.53,3,0,1,5156
0,1,0,0.2,0.2222222222222222,0.37,0.31,0,0,0,5040
0,1,0,0.8,0.7777777777777778,0.71,0.7,4,2,2,5111
1,1,1,0.2,0.2222222222222222,0.39,0.25,0,0,0,5201
0,0,0,0.4,0.4444444444444444,0.7,0.69,3,1,1,4901
1,1,1,0.2,0.1111111111111111,0.45999999999999996,0.37,1,0,0,5051
0,1,0,0.4,0.3333333333333333,0.39,0.34,0,1,1,5207
1,0,0,0.4,0.2222222222222222,0.47000000000000003,0.25,1,1,0,5062
1,1,1,0.6,0.6666666666666666,0.93,0.77,4,1,2,5018
1,1,1,0.4,0.3333333333333333,0.51,0.41,2,1,1,4903
0,1,0,0.8,0.6666666666666666,0.7,0.57,3,2,2,5185
1,0,1,0.6,0.4444444444444444,0.72,0.49,4,1,1,5120
0,0,0,0.6,0.5555555555555556,0.67,0.52,3,1,1,4900
0,0,1,0.6,0.4444444444444444,0.45,0.39,1,1,1,5015
1,0,1,0.0,0.0,0.13999999999999999,0.09,0,0,0,5103
1,0,1,0.2,0.1111111111111111,0.45999999999999996,0.34,1,0,0,5017
1,0,0,0.6,0.6666666666666666,0.8300000000000001,0.75,4,1,2,4940
1,1,0,0.6,0.6666666666666666,0.9199999999999999,0.79,4,1,2,4936
0,1,1,0.0,0.0,0.36,0.23,0,0,0,5102
1,0,1,0.4,0.3333333333333333,0.64,0.5,3,1,1,5093
1,0,1,0.6,0.4444444444444444,0.6599999999999999,0.48,3,1,1,5202
1,1,1,0.6,0.5555555555555556,0.76,0.54,4,1,1,4982
0,1,1,0.4,0.3333333333333333,0.6599999999999999,0.65,3,1,1,5032
1,0,0,0.2,0.0,0.45,0.24,1,0,0,5244
1,1,1,0.0,0.0,0.02,0.0,0,0,0,4959
1,1,0,0.0,0.0,0.22000000000000003,0.14,0,0,0,5089
1,1,0,0.2,0.2222222222222222,0.36,0.21,0,0,0,5130
1,1,1,0.0,0.0,0.3,0.25,0,0,0,5150
0,0,1,0.4,0.3333333333333333,0.31,0.2,0,1,1,5142
0,1,0,1.0,0.8888888888888888,0.9800000000000001,0.9,4,2,2,5122
1,0,0,0.4,0.5555555555555556,0.71,0.72,4,1,1,5095
1,0,0,0.8,0.8888888888888888,0.9,0.75,4,2,2,4906
1,1,1,0.2,0.2222222222222222,0.18,0.14,0,0,0,4900
1,1,1,0.6,0.3333333333333333,0.5700000000000001,0.43,2,1,1,5006
1,1,0,0.4,0.3333333333333333,0.35,0.22,0,1,1,4947
0,0,1,0.2,0.1111111111111111,0.31,0.16,0,0,0,5091
0,0,1,0.4,0.2222222222222222,0.25,0.11,0,1,0,5096
1,1,1,0.6,0.3333333333333333,0.64,0.44,3,1,1,5121
1,0,1,0.4,0.4444444444444444,0.58,0.36,2,1,1,5145
0,1,1,0.4,0.4444444444444444,0.58,0.41,2,1,1,5186
1,1,1,0.0,0.0,0.0,0.0,0,0,0,5134
0,1,1,0.6,0.5555555555555556,0.78,0.57,4,1,1,5130
1,0,0,0.2,0.1111111111111111,0.5,0.41,1,0,0,5203
1,0,1,0.6,0.3333333333333333,0.45,0.39,1,1,1,5256
0,0,1,0.4,0.3333333333333333,0.32999999999999996,0.26,0,1,1,5248
1,1,1,0.6,0.5555555555555556,0.54,0.48,2,1,1,5105
1,1,0,0.2,0.0,0.26,0.07,0,0,0,5175
0,1,1,0.8,0.8888888888888888,0.78,0.81,4,2,2,5250
0,1,0,0.2,0.4444444444444444,0.7,0.53,3,0,1,5022
0,1,0,0.4,0.3333333333333333,0.82,0.66,4,1,1,5231
1,1,1,0.2,0.2222222222222222,0.55,0.39,2,0,0,5179
1,1,1,0.6,0.4444444444444444,0.51,0.47,2,1,1,5231
0,0,1,0.6,0.5555555555555556,0.75,0.67,4,1,1,5029
1,0,0,0.4,0.4444444444444444,0.79,0.58,4,1,1,5126
1,1,0,0.4,0.3333333333333333,0.4,0.3,0,1,1,5048
0,1,0,0.6,0.6666666666666666,0.95,0.81,4,1,2,4898
0,0,1,0.4,0.2222222222222222,0.5900000000000001,0.4,2,1,0,5149
1,1,1,0.4,0.5555555555555556,0.78,0.73,4,1,1,4919
1,0,0,0.2,0.0,0.02,0.0,0,0,0,4911
1,1,0,0.4,0.3333333333333333,0.85,0.66,4,1,1,5221
1,1,1,0.4,0.3333333333333333,0.67,0.49,3,1,1,5198
0,1,0,0.6,0.6666666666666666,0.74,0.63,4,1,2,4958
1,1,0,0.8,0.7777777777777778,0.93,0.76,4,2,2,5207
0,1,1,0.6,0.4444444444444444,0.52,0.37,2,1,1,5094
0,1,1,0.4,0.3333333333333333,0.67,0.46,3,1,1,5147
1,1,0,0.8,0.6666666666666666,0.6900000000000001,0.52,3,2,2,4943
1,1,1,0.0,0.1111111111111111,0.26,0.18,0,0,0,5150
1,1,1,0.6,0.6666666666666666,0.7,0.6,3,1,2,5235
1,1,0,0.4,0.1111111111111111,0.32,0.22,0,1,0,4920
1,0,0,0.6,0.5555555555555556,0.6599999999999999,0.55,3,1,1,5072
0,1,0,0.4,0.5555555555555556,0.79,0.61,4,1,1,5061
1,0,0,0.0,0.0,0.0,0.0,0,0,0,4972
1,1,0,0.2,0.3333333333333333,0.5599999999999999,0.5,2,0,1,5161
1,1,1,0.4,0.3333333333333333,0.53,0.32,2,1,1,4907
1,1,1,0.6,0.4444444444444444,0.5900000000000001,0.45,2,1,1,5000
1,1,1,0.8,0.7777777777777778,0.85,0.72,4,2,2,5221
0,1,0,0.2,0.2222222222222222,0.45,0.33,1,0,0,5221
0,0,0,0.2,0.2222222222222222,0.5599999999999999,0.4,2,0,0,5206
0,1,0,0.4,0.5555555555555556,0.77,0.58,4,1,1,5180
1,1,1,0.4,0.3333333333333333,0.54,0.35,2,1,1,5250
0,0,0,0.2,0.2222222222222222,0.38,0.32,0,0,0,4959
0,0,1,0.4,0.4444444444444444,0.61,0.41,3,1,1,5096
0,0,1,0.6,0.5555555555555556,0.6,0.55,2,1,1,5160
1,0,0,0.4,0.1111111111111111,0.36,0.22,0,1,0,4989
0,0,0,0.6,0.5555555555555556,0.63,0.53,3,1,1,5239
1,1,1,0.0,0.0,0.35,0.17,0,0,0,4978
0,1,0,0.8,0.6666666666666666,0.72,0.64,4,2,2,5091
1,1,0,0.6,0.7777777777777778,0.8300000000000001,0.75,4,1,2,5151
1,1,1,0.2,0.0,0.44000000000000006,0.29,1,0,0,5068
0,1,0,0.8,0.6666666666666666,0.78,0.68,4,2,2,5089
0,1,1,0.2,0.0,0.3,0.24,0,0,0,5007
1,1,1,0.4,0.2222222222222222,0.52,0.28,2,1,0,5061
1,0,1,0.4,0.3333333333333333,0.32999999999999996,0.27,0,1,1,5175
0,0,0,0.4,0.2222222222222222,0.61,0.4,3,1,0,5084
0,0,1,0.8,0.5555555555555556,0.71,0.67,4,2,1,5257
1,0,1,0.2,0.1111111111111111,0.43,0.29,1,0,0,5059
1,1,0,0.6,0.4444444444444444,0.49000000000000005,0.44,1,1,1,4931
1,0,1,0.4,0.4444444444444444,0.52,0.48,2,1,1,4949
0,1,1,0.6,0.4444444444444444,0.6900000000000001,0.49,3,1,1,5154
0,1,0,0.8,0.8888888888888888,0.9099999999999999,0.94,4,2,2,5145
0,1,0,0.6,0.5555555555555556,0.71,0.58,4,1,1,5067
1,1,1,1.0,0.8888888888888888,1.0,0.85,4,2,2,5105
1,1,1,0.2,0.3333333333333333,0.64,0.43,3,0,1,5032
0,0,0,0.8,0.6666666666666666,0.6900000000000001,0.62,3,2,2,5066
0,1,1,0.0,0.0,0.38,0.16,0,0,0,5224
1,1,1,0.0,0.0,0.37,0.21,0,0,0,5088
0,0,0,0.6,0.5555555555555556,0.73,0.64,4,1,1,5148
1,1,0,0.6,0.5555555555555556,0.44000000000000006,0.39,1,1,1,5046
0,1,0,0.4,0.2222222222222222,0.45999999999999996,0.28,1,1,0,5152
0,0,0,0.6,0.5555555555555556,0.65,0.57,3,1,1,5079
0,1,1,0.8,0.8888888888888888,0.8400000000000001,0.8,4,2,2,5104
1,1,1,0.4,0.2222222222222222,0.32,0.17,0,1,0,4933
1,0,0,0.8,0.6666666666666666,0.61,0.59,3,2,2,5067
1,1,1,0.4,0.3333333333333333,0.41,0.34,1,1,1,4971
1,1,1,0.8,0.7777777777777778,0.95,0.9,4,2,2,5156
1,1,1,0.2,0.0,0.42000000000000004,0.22,1,0,0,5092
0,0,1,0.2,0.2222222222222222,0.45999999999999996,0.33,1,0,0,5242
0,1,0,0.8,0.7777777777777778,0.8400000000000001,0.71,4,2,2,5000
1,1,0,0.0,0.1111111111111111,0.3,0.18,0,0,0,5167
1,1,1,0.2,0.1111111111111111,0.16999999999999998,0.13,0,0,0,4910
0,1,1,0.4,0.2222222222222222,0.33999999999999997,0.28,0,1,0,5219
0,1,1,0.4,0.4444444444444444,0.6,0.5,2,1,1,5163
1,1,1,0.2,0.0,0.22000000000000003,0.14,0,0,0,5186
1,1,1,0.0,0.0,0.0,0.02,0,0,0,5247
1,0,1,0.4,0.2222222222222222,0.5700000000000001,0.48,2,1,0,5229
1,1,1,0.0,0.0,0.22999999999999998,0.06,0,0,0,4974
1,1,0,0.4,0.2222222222222222,0.52,0.39,2,1,0,5018
1,1,1,0.2,0.2222222222222222,0.3,0.16,0,0,0,4933
1,1,1,0.4,0.2222222222222222,0.38,0.25,0,1,0,5010
1,1,1,0.2,0.1111111111111111,0.6,0.49,2,0,0,5080
0,1,1,0.4,0.3333333333333333,0.25,0.18,0,1,1,5203
0,1,1,0.2,0.0,0.52,0.28,2,0,0,5072
1,1,1,0.4,0.4444444444444444,0.6,0.43,2,1,1,4970
1,1,1,0.6,0.4444444444444444,0.6900000000000001,0.53,3,1,1,4957
1,1,0,0.4,0.3333333333333333,0.38,0.3,0,1,1,5245
1,1,0,0.8,0.5555555555555556,0.67,0.58,3,2,1,4997
0,0,1,0.6,0.3333333333333333,0.64,0.4,3,1,1,5170
1,1,1,0.4,0.1111111111111111,0.51,0.29,2,1,0,5062
0,1,0,0.8,0.7777777777777778,0.86,0.79,4,2,2,5091
1,1,1,0.8,0.7777777777777778,0.79,0.73,4,2,2,5207
0,0,0,0.4,0.4444444444444444,0.65,0.58,3,1,1,4966
1,1,1,0.6,0.4444444444444444,0.64,0.47,3,1,1,5044
0,1,0,0.4,0.3333333333333333,0.6900000000000001,0.61,3,1,1,5208
1,1,1,0.4,0.4444444444444444,0.42000000000000004,0.31,1,1,1,4995
0,1,1,0.0,0.0,0.38,0.29,0,0,0,5015
0,1,0,0.8,0.8888888888888888,0.95,0.82,4,2,2,5099
1,1,1,0.0,0.0,0.5,0.34,1,0,0,5210
1,1,0,0.4,0.2222222222222222,0.43,0.3,1,1,0,5133
0,0,1,0.0,0.0,0.1,0.07,0,0,0,4949
0,1,0,0.8,0.7777777777777778,0.8400000000000001,0.68,4,2,2,5147
0,1,0,0.6,0.5555555555555556,0.62,0.59,3,1,1,5206
0,1,0,0.6,0.5555555555555556,0.8300000000000001,0.67,4,1,1,5016
0,1,0,0.8,0.8888888888888888,1.0,1.0,4,2,2,5075
1,1,0,0.8,0.8888888888888888,0.9199999999999999,0.75,4,2,2,5119
1,0,1,0.2,0.1111111111111111,0.39,0.16,0,0,0,5008
0,0,1,0.4,0.3333333333333333,0.6,0.41,2,1,1,4949
1,0,0,0.0,0.0,0.0,0.0,0,0,0,5002
1,1,1,0.4,0.3333333333333333,0.55,0.45,2,1,1,5115
0,1,0,0.8,0.7777777777777778,1.0,0.97,4,2,2,5113
0,0,0,0.4,0.3333333333333333,0.52,0.28,2,1,1,5243
0,0,1,0.0,0.0,0.0,0.0,0,0,0,5197
0,0,1,0.4,0.4444444444444444,0.55,0.31,2,1,1,5077
1,1,0,0.2,0.3333333333333333,0.76,0.58,4,0,1,5069
0,0,0,0.2,0.1111111111111111,0.35,0.24,0,0,0,5176
0,0,0,0.4,0.4444444444444444,0.49000000000000005,0.39,1,1,1,5045
1,1,0,0.6,0.5555555555555556,0.79,0.83,4,1,1,5092
0,1,0,0.2,0.2222222222222222,0.55,0.35,2,0,0,5080
0,1,1,1.0,1.0,0.97,0.98,4,2,2,5170
0,1,0,0.4,0.4444444444444444,0.72,0.65,4,1,1,5156
0,0,1,0.6,0.4444444444444444,0.77,0.61,4,1,1,5054
1,1,1,0.2,0.2222222222222222,0.64,0.4,3,0,0,4968
0,1,0,0.6,0.4444444444444444,0.45999999999999996,0.33,1,1,1,5129
1,0,1,0.8,0.5555555555555556,0.6799999999999999,0.58,3,2,1,4955
0,1,1,0.4,0.3333333333333333,0.5599999999999999,0.4,2,1,1,4980
0,1,0,0.2,0.2222222222222222,0.51,0.38,2,0,0,5149
1,1,0,0.6,0.4444444444444444,0.62,0.51,3,1,1,4959
1,1,1,0.2,0.3333333333333333,0.45999999999999996,0.4,1,0,1,4920
1,1,1,0.2,0.2222222222222222,0.5599999999999999,0.34,2,0,0,5094
1,1,0,0.0,0.0,0.26,0.13,0,0,0,5239
0,1,1,0.2,0.2222222222222222,0.4,0.3,0,0,0,5253
0,1,0,0.0,0.0,0.26,0.14,0,0,0,5153
1,1,1,0.2,0.1111111111111111,0.32999999999999996,0.15,0,0,0,5153
0,1,0,0.4,0.5555555555555556,0.73,0.66,4,1,1,5019
1,1,0,0.6,0.5555555555555556,0.72,0.64,4,1,1,5065
1,0,1,0.2,0.1111111111111111,0.53,0.45,2,0,0,5001
1,0,0,0.2,0.2222222222222222,0.5,0.34,1,0,0,5040
1,0,1,0.6,0.5555555555555556,0.85,0.85,4,1,1,5257
0,1,0,0.4,0.4444444444444444,0.7,0.54,3,1,1,5118
1,1,0,0.2,0.2222222222222222,0.61,0.47,3,0,0,5244
1,1,0,0.4,0.3333333333333333,0.48,0.42,1,1,1,5111
0,1,1,0.2,0.2222222222222222,0.45,0.36,1,0,0,4931
1,1,1,0.4,0.3333333333333333,0.47000000000000003,0.35,1,1,1,5026
0,1,1,0.6,0.6666666666666666,0.82,0.82,4,1,2,5106
1,0,0,0.6,0.4444444444444444,0.5599999999999999,0.45,2,1,1,5011
1,1,1,0.2,0.2222222222222222,0.6,0.41,2,0,0,5002
0,1,0,0.4,0.5555555555555556,0.8,0.65,4,1,1,5124
0,0,1,0.0,0.1111111111111111,0.41,0.27,1,0,0,5100
0,0,0,0.4,0.3333333333333333,0.78,0.67,4,1,1,5179
1,1,0,0.4,0.4444444444444444,0.45,0.37,1,1,1,5226
1,0,0,0.8,0.7777777777777778,0.75,0.58,4,2,2,4916
0,1,1,0.8,0.6666666666666666,0.8,0.75,4,2,2,5214
1,1,0,0.4,0.4444444444444444,0.5900000000000001,0.56,2,1,1,5110
1,0,1,0.6,0.5555555555555556,0.6900000000000001,0.5,3,1,1,5227
0,1,0,0.4,0.4444444444444444,0.6900000000000001,0.55,3,1,1,4980
0,1,1,0.4,0.2222222222222222,0.5700000000000001,0.34,2,1,0,5070
1,1,1,0.4,0.4444444444444444,0.61,0.49,3,1,1,5125
0,1,0,0.6,0.4444444444444444,0.58,0.53,2,1,1,5063
0,1,0,0.2,0.3333333333333333,0.51,0.32,2,0,1,4987
0,0,0,0.6,0.5555555555555556,0.65,0.56,3,1,1,5096
0,1,1,0.2,0.0,0.19,0.09,0,0,0,5179
0,1,0,0.6,0.4444444444444444,0.73,0.57,4,1,1,5206
1,1,0,0.2,0.3333333333333333,0.6799999999999999,0.49,3,0,1,5135
1,1,1,0.4,0.1111111111111111,0.32999999999999996,0.15,0,1,0,5007
1,1,0,0.0,0.0,0.22999999999999998,0.16,0,0,0,5013
0,1,1,0.6,0.4444444444444444,0.6900000000000001,0.64,3,1,1,4950
1,1,0,0.6,0.7777777777777778,0.8099999999999999,0.82,4,1,2,4952
0,0,1,0.4,0.3333333333333333,0.61,0.47,3,1,1,5176
0,0,0,0.6,0.4444444444444444,0.67,0.63,3,1,1,5079
0,0,1,0.4,0.3333333333333333,0.49000000000000005,0.43,1,1,1,5095
0,1,0,0.8,0.6666666666666666,0.76,0.68,4,2,2,5040
1,1,0,0.4,0.3333333333333333,0.65,0.63,3,1,1,5110
1,1,1,0.8,0.6666666666666666,0.8400000000000001,0.65,4,2,2,5035
1,1,1,0.4,0.1111111111111111,0.45,0.21,1,1,0,5238
1,1,1,0.4,0.3333333333333333,0.61,0.39,3,1,1,5049
0,1,1,0.0,0.0,0.11000000000000001,0.08,0,0,0,4915
1,1,1,0.4,0.3333333333333333,0.5599999999999999,0.34,2,1,1,5017
1,1,1,0.6,0.5555555555555556,0.75,0.66,4,1,1,5227
1,1,0,0.6,0.5555555555555556,0.72,0.65,4,1,1,5047
1,0,0,0.4,0.3333333333333333,0.63,0.59,3,1,1,4983
1,0,1,0.4,0.2222222222222222,0.6599999999999999,0.43,3,1,0,5163
1,1,1,0.2,0.1111111111111111,0.16,0.11,0,0,0,5195
1,0,0,0.2,0.2222222222222222,0.44000000000000006,0.39,1,0,0,5213
0,0,0,0.2,0.1111111111111111,0.61,0.38,3,0,0,5228
1,1,0,0.4,0.3333333333333333,0.6599999999999999,0.57,3,1,1,5175
1,1,1,0.2,0.2222222222222222,0.31,0.23,0,0,0,4994
1,0,0,0.6,0.3333333333333333,0.58,0.42,2,1,1,4972
0,1,1,0.4,0.3333333333333333,0.8400000000000001,0.64,4,1,1,5032
1,1,0,0.6,0.5555555555555556,0.53,0.4,2,1,1,4908
1,1,0,0.6,0.5555555555555556,0.6900000000000001,0.59,3,1,1,5194
1,1,1,0.6,0.5555555555555556,0.4,0.34,0,1,1,4971
1,0,0,0.6,0.5555555555555556,0.79,0.65,4,1,1,5084
1,0,0,0.2,0.2222222222222222,0.32999999999999996,0.28,0,0,0,4948
1,1,0,0.4,0.3333333333333333,0.5900000000000001,0.54,2,1,1,5084
0,1,0,0.6,0.4444444444444444,0.54,0.44,2,1,1,5039
1,1,0,0.2,0.1111111111111111,0.6,0.39,2,0,0,5070
1,0,1,0.4,0.3333333333333333,0.51,0.42,2,1,1,5134
1,1,1,0.4,0.3333333333333333,0.49000000000000005,0.45,1,1,1,5160
1,1,0,0.8,0.7777777777777778,0.8099999999999999,0.7,4,2,2,5109
0,0,0,0.4,0.5555555555555556,0.58,0.53,2,1,1,5078
1,1,1,0.8,0.8888888888888888,0.8099999999999999,0.82,4,2,2,4984
1,0,1,0.0,0.0,0.0,0.0,0,0,0,5220
1,1,1,0.2,0.3333333333333333,0.55,0.43,2,0,1,5228
1,1,1,0.2,0.0,0.15,0.08,0,0,0,5067
1,1,0,0.2,0.2222222222222222,0.6599999999999999,0.57,3,0,0,5045
1,0,1,0.8,0.6666666666666666,0.7,0.53,3,2,2,5032
1,1,1,0.4,0.3333333333333333,0.42000000000000004,0.24,1,1,1,4978
1,0,1,0.2,0.2222222222222222,0.5599999999999999,0.34,2,0,0,5187
0,0,1,0.2,0.0,0.42000000000000004,0.21,1,0,0,5189
0,0,1,0.6,0.5555555555555556,0.7,0.7,3,1,1,5117
0,1,0,0.2,0.2222222222222222,0.49000000000000005,0.3,1,0,0,4938
1,1,1,0.2,0.1111111111111111,0.55,0.36,2,0,0,4919
1,1,1,0.6,0.4444444444444444,0.49000000000000005,0.36,1,1,1,5016
1,1,1,0.4,0.3333333333333333,0.73,0.5,4,1,1,5002
0,1,1,0.6,0.4444444444444444,0.77,0.6,4,1,1,4930
0,0,0,0.4,0.3333333333333333,0.5,0.33,1,1,1,5255
1,1,1,0.2,0.2222222222222222,0.41,0.3,1,0,0,4979
0,1,0,0.6,0.5555555555555556,0.8300000000000001,0.87,4,1,1,5111
1,0,1,0.8,0.6666666666666666,0.73,0.69,4,2,2,5057
1,0,0,0.4,0.5555555555555556,0.65,0.58,3,1,1,5248
0,1,1,0.4,0.2222222222222222,0.4,0.32,0,1,0,5144
0,1,0,0.6,0.5555555555555556,0.6599999999999999,0.64,3,1,1,4896
1,1,1,0.4,0.2222222222222222,0.49000000000000005,0.27,1,1,0,5139
0,1,1,0.0,0.0,0.09,0.0,0,0,0,5212
1,1,1,0.2,0.3333333333333333,0.42000000000000004,0.34,1,0,1,5008
1,1,1,0.6,0.4444444444444444,0.36,0.24,0,1,1,4969
1,1,1,0.4,0.3333333333333333,0.62,0.4,3,1,1,4905
1,0,1,0.0,0.1111111111111111,0.38,0.26,0,0,0,4977
1,1,1,0.2,0.2222222222222222,0.4,0.33,0,0,0,5105
0,0,0,0.6,0.6666666666666666,0.9800000000000001,0.85,4,1,2,5088
0,0,1,0.2,0.2222222222222222,0.6799999999999999,0.45,3,0,0,4898
1,1,1,0.4,0.2222222222222222,0.72,0.49,4,1,0,5162
0,1,1,0.6,0.5555555555555556,0.86,0.78,4,1,1,4897
1,1,1,0.4,0.4444444444444444,0.5900000000000001,0.37,2,1,1,5212
1,1,0,0.0,0.0,0.45,0.24,1,0,0,5003
0,0,0,0.6,0.6666666666666666,0.6799999999999999,0.52,3,1,2,5108
1,1,0,0.6,0.3333333333333333,0.53,0.47,2,1,1,5021
1,1,1,0.8,0.6666666666666666,0.64,0.62,3,2,2,5199
1,1,1,0.2,0.1111111111111111,0.48,0.42,1,0,0,5190
0,1,0,0.4,0.3333333333333333,0.43,0.3,1,1,1,5175
1,0,0,0.4,0.3333333333333333,0.32999999999999996,0.16,0,1,1,4893
1,1,1,0.4,0.1111111111111111,0.44000000000000006,0.23,1,1,0,5025
1,0,0,0.8,0.5555555555555556,0.6900000000000001,0.65,3,2,1,5116
